cust_id,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,_corrupt_record,city,cust_age,cust_id,date_created,date_updated,email,first_name,gender,income,last_name,phone_number,postal,state
cust_8587,713916708,Existing Customer,53,M,3,Graduate,Single,$120K +,Gold,43,3,1,3,34516.0,2435,32081.0,0.77,7758,98,0.719,0.071,,,,,,,,,,,,,,
cust_8588,823833483,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,37,3,3,2,7839.0,1544,6295.0,0.715,7904,83,0.804,0.197,,,,,,,,,,,,,,
cust_8589,717756258,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,38,3,6,3,16494.0,1158,15336.0,0.692,7761,84,0.647,0.07,,,,,,,,,,,,,,
cust_8590,712879158,Existing Customer,49,M,1,High School,Married,$60K - $80K,Gold,36,2,2,3,6224.0,2201,4023.0,0.832,7693,70,0.628,0.354,,,,,,,,,,,,,,
cust_8591,709474683,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,1478,4600.0,0.849,8442,95,0.508,0.243,,,,,,,,,,,,,,
cust_8592,772313358,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,3,3,2,21322.0,2216,19106.0,0.921,8693,91,0.569,0.104,,,,,,,,,,,,,,
cust_8593,711856683,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,3,1590.0,1273,317.0,0.64,7352,80,0.818,0.801,,,,,,,,,,,,,,
cust_8594,718530258,Existing Customer,52,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,1,2,1986.0,1411,575.0,0.799,7249,86,0.509,0.71,,,,,,,,,,,,,,
cust_8595,716288208,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,36,2,1,1,15618.0,0,15618.0,0.706,7549,77,0.638,0.0,,,,,,,,,,,,,,
cust_8596,718712583,Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,33,3,1,1,34496.0,1665,32831.0,0.883,8092,80,0.667,0.048,,,,,,,,,,,,,,
cust_8597,806432433,Existing Customer,40,F,2,High School,Single,$40K - $60K,Blue,35,2,1,2,2544.0,1713,831.0,0.696,8006,88,0.571,0.673,,,,,,,,,,,,,,
cust_8598,720074583,Existing Customer,42,M,1,Graduate,Unknown,$80K - $120K,Blue,36,2,1,2,4765.0,1516,3249.0,0.709,7380,76,0.689,0.318,,,,,,,,,,,,,,
cust_8599,768848658,Existing Customer,43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,1797,14786.0,0.889,7823,87,0.673,0.108,,,,,,,,,,,,,,
cust_8600,709895508,Existing Customer,42,M,3,Graduate,Married,Less than $40K,Blue,36,2,2,1,6153.0,974,5179.0,0.703,7434,92,0.586,0.158,,,,,,,,,,,,,,
cust_8601,711542358,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,2,15987.0,1187,14800.0,0.597,7471,88,0.467,0.074,,,,,,,,,,,,,,
cust_8602,718773333,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,40,3,2,2,5139.0,1799,3340.0,0.94,7548,89,0.618,0.35,,,,,,,,,,,,,,
cust_8603,816832383,Existing Customer,61,F,1,High School,Single,Less than $40K,Blue,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662,,,,,,,,,,,,,,
cust_8604,714042108,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000.0,1013,9987.0,0.697,7302,86,0.654,0.092,,,,,,,,,,,,,,
cust_8605,714664683,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,3,2490.0,0,2490.0,0.835,8178,91,0.596,0.0,,,,,,,,,,,,,,
cust_8606,713894358,Existing Customer,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516.0,814,33702.0,0.735,7889,98,0.508,0.024,,,,,,,,,,,,,,
cust_8607,715436883,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635,,,,,,,,,,,,,,
cust_8608,715260558,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,36,3,2,2,2055.0,0,2055.0,0.975,7674,80,0.633,0.0,,,,,,,,,,,,,,
cust_8609,713664258,Existing Customer,56,M,2,Unknown,Single,$40K - $60K,Blue,48,2,2,1,14344.0,2014,12330.0,0.726,7359,85,0.574,0.14,,,,,,,,,,,,,,
cust_8610,713364783,Existing Customer,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,3,0,3453.0,1010,2443.0,0.801,8108,85,0.7,0.292,,,,,,,,,,,,,,
cust_8611,718078008,Existing Customer,40,M,2,College,Divorced,$60K - $80K,Blue,36,3,2,1,20304.0,0,20304.0,0.809,7494,85,0.667,0.0,,,,,,,,,,,,,,
cust_8612,798546408,Existing Customer,61,F,1,College,Single,Less than $40K,Blue,55,2,3,2,8283.0,1444,6839.0,0.698,7553,104,0.529,0.174,,,,,,,,,,,,,,
cust_8613,779018508,Existing Customer,45,M,4,Uneducated,Single,$80K - $120K,Blue,35,2,2,2,11318.0,2082,9236.0,0.733,7179,93,0.632,0.184,,,,,,,,,,,,,,
cust_8614,802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805,,,,,,,,,,,,,,
cust_8615,718320933,Existing Customer,47,M,3,Uneducated,Married,$60K - $80K,Blue,36,2,3,1,11919.0,2347,9572.0,0.842,8257,96,0.574,0.197,,,,,,,,,,,,,,
cust_8616,789016983,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,32,2,5,1,2948.0,968,1980.0,0.946,7834,86,0.509,0.328,,,,,,,,,,,,,,
cust_8617,713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,1265,4132.0,0.676,7791,84,0.615,0.234,,,,,,,,,,,,,,
cust_8618,708474333,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.0,2517,9777.0,0.775,7906,87,0.611,0.205,,,,,,,,,,,,,,
cust_8619,778894233,Existing Customer,42,M,5,High School,Unknown,$80K - $120K,Blue,23,3,2,3,7253.0,0,7253.0,0.644,7595,83,0.804,0.0,,,,,,,,,,,,,,
cust_8620,717244683,Existing Customer,43,F,3,College,Married,Unknown,Blue,36,3,3,3,21922.0,1467,20455.0,0.696,7409,89,0.679,0.067,,,,,,,,,,,,,,
cust_8621,711410958,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187,,,,,,,,,,,,,,
cust_8622,799711833,Existing Customer,50,F,3,College,Married,Unknown,Blue,44,2,1,3,24735.0,2296,22439.0,0.808,7910,95,0.557,0.093,,,,,,,,,,,,,,
cust_8623,714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942.0,2119,2823.0,0.718,7460,85,0.604,0.429,,,,,,,,,,,,,,
cust_8624,710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973.0,0,14973.0,0.895,4517,59,0.439,0.0,,,,,,,,,,,,,,
cust_8625,711082908,Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,1303,18416.0,0.91,8385,97,0.565,0.066,,,,,,,,,,,,,,
cust_8626,721190358,Existing Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,29,2,2,2,29690.0,2517,27173.0,0.769,7640,86,0.564,0.085,,,,,,,,,,,,,,
cust_8627,712760208,Existing Customer,42,F,4,Graduate,Married,Unknown,Blue,31,3,2,1,6751.0,1192,5559.0,0.776,7921,93,0.55,0.177,,,,,,,,,,,,,,
cust_8628,751563933,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,,,,,,,,,,,,,,
cust_8629,815498733,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,46,3,2,2,4333.0,1848,2485.0,0.634,7643,85,0.771,0.426,,,,,,,,,,,,,,
cust_8630,718433508,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854,,,,,,,,,,,,,,
cust_8631,720935658,Existing Customer,57,F,4,Post-Graduate,Single,Less than $40K,Blue,45,2,2,3,3059.0,1744,1315.0,0.614,7709,89,0.561,0.57,,,,,,,,,,,,,,
cust_8632,714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012,87,0.582,0.056,,,,,,,,,,,,,,
cust_8633,714713508,Existing Customer,49,M,2,Doctorate,Divorced,$80K - $120K,Blue,36,3,3,1,25178.0,1803,23375.0,0.767,7836,87,0.582,0.072,,,,,,,,,,,,,,
cust_8634,715038033,Existing Customer,61,M,1,Graduate,Single,Less than $40K,Blue,54,3,3,1,7169.0,629,6540.0,0.807,8216,80,0.509,0.088,,,,,,,,,,,,,,
cust_8635,809169858,Existing Customer,62,M,2,Graduate,Single,$60K - $80K,Blue,56,2,3,2,18224.0,1383,16841.0,0.705,7728,93,0.576,0.076,,,,,,,,,,,,,,
cust_8636,718379358,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Silver,28,3,1,3,34516.0,2017,32499.0,0.93,8453,90,0.731,0.058,,,,,,,,,,,,,,
cust_8637,779456508,Existing Customer,52,M,2,Graduate,Divorced,$60K - $80K,Blue,34,2,1,1,4813.0,0,4813.0,0.693,7477,91,0.655,0.0,,,,,,,,,,,,,,
cust_8638,708907833,Existing Customer,38,F,1,High School,Single,Unknown,Blue,27,2,2,2,24965.0,2517,22448.0,0.851,7866,84,0.909,0.101,,,,,,,,,,,,,,
cust_8639,708693558,Existing Customer,50,F,3,High School,Single,Less than $40K,Silver,38,3,2,2,12569.0,2167,10402.0,0.634,7344,95,0.696,0.172,,,,,,,,,,,,,,
cust_8640,718665933,Existing Customer,43,M,3,Unknown,Divorced,$120K +,Blue,30,3,1,2,34516.0,2517,31999.0,0.77,7437,86,0.623,0.073,,,,,,,,,,,,,,
cust_8641,816073983,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,48,2,2,2,8259.0,1182,7077.0,0.822,7957,88,0.544,0.143,,,,,,,,,,,,,,
cust_8642,715851333,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138,,,,,,,,,,,,,,
cust_8643,712884408,Existing Customer,43,F,1,High School,Single,Unknown,Blue,30,3,2,0,5700.0,1904,3796.0,0.649,7939,95,0.61,0.334,,,,,,,,,,,,,,
cust_8644,715404783,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.0,1464,4984.0,0.615,7546,88,0.63,0.227,,,,,,,,,,,,,,
cust_8645,773356008,Existing Customer,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960,86,0.458,0.219,,,,,,,,,,,,,,
cust_8646,789525408,Existing Customer,50,F,0,Uneducated,Married,Less than $40K,Blue,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,,,,,,,,,,,,,,
cust_8647,721212258,Existing Customer,48,M,4,High School,Single,$120K +,Blue,40,2,3,3,30210.0,1946,28264.0,0.904,7403,88,0.544,0.064,,,,,,,,,,,,,,
cust_8648,719625933,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807.0,1143,4664.0,0.785,8000,96,0.412,0.197,,,,,,,,,,,,,,
cust_8649,714304458,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2,1,3605.0,0,3605.0,0.594,6800,78,0.814,0.0,,,,,,,,,,,,,,
cust_8650,819975183,Existing Customer,44,F,4,College,Single,$40K - $60K,Silver,39,2,1,3,17077.0,2179,14898.0,0.738,7391,75,0.705,0.128,,,,,,,,,,,,,,
cust_8651,785515533,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249,,,,,,,,,,,,,,
cust_8652,720712533,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2,1,3,34516.0,761,33755.0,0.716,7499,88,0.571,0.022,,,,,,,,,,,,,,
cust_8653,709861008,Existing Customer,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087,,,,,,,,,,,,,,
cust_8654,713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058,,,,,,,,,,,,,,
cust_8655,712580958,Existing Customer,38,M,1,High School,Single,$120K +,Blue,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077,,,,,,,,,,,,,,
cust_8656,719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359,6926.0,0.634,7205,84,0.826,0.164,,,,,,,,,,,,,,
cust_8657,711764733,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Silver,36,3,2,3,19704.0,0,19704.0,0.682,7766,81,0.62,0.0,,,,,,,,,,,,,,
cust_8658,794124708,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103,,,,,,,,,,,,,,
cust_8659,780707733,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,30,3,3,2,34516.0,2109,32407.0,0.703,6832,87,0.706,0.061,,,,,,,,,,,,,,
cust_8660,780620883,Existing Customer,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,1,3,7045.0,1293,5752.0,0.628,7381,98,0.607,0.184,,,,,,,,,,,,,,
cust_8661,720849708,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,37,3,3,1,14388.0,2517,11871.0,0.709,7042,85,0.635,0.175,,,,,,,,,,,,,,
cust_8662,789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874.0,460,3414.0,1.023,4921,51,0.645,0.119,,,,,,,,,,,,,,
cust_8663,778742358,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0,,,,,,,,,,,,,,
cust_8664,719658858,Existing Customer,50,F,4,Doctorate,Married,Unknown,Silver,36,3,2,1,34516.0,2096,32420.0,0.666,7042,73,0.553,0.061,,,,,,,,,,,,,,
cust_8665,713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484.0,1939,5545.0,0.994,4923,56,0.333,0.259,,,,,,,,,,,,,,
cust_8666,770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516.0,1273,33243.0,0.977,4777,51,0.457,0.037,,,,,,,,,,,,,,
cust_8667,712029783,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,34516.0,2253,32263.0,0.853,7836,93,0.603,0.065,,,,,,,,,,,,,,
cust_8668,718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,2,18336.0,2077,16259.0,0.718,7509,84,0.647,0.113,,,,,,,,,,,,,,
cust_8669,711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,,,,,,,,,,,,,,
cust_8670,718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,32,3,4,2,10682.0,1334,9348.0,0.702,7332,92,0.614,0.125,,,,,,,,,,,,,,
cust_8671,771719283,Existing Customer,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2,1,1,8587.0,1324,7263.0,0.897,8854,92,0.643,0.154,,,,,,,,,,,,,,
cust_8672,717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30,3,1,0,5494.0,2142,3352.0,1.014,8328,78,0.733,0.39,,,,,,,,,,,,,,
cust_8673,779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423,82,0.708,0.608,,,,,,,,,,,,,,
cust_8674,774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279,,,,,,,,,,,,,,
cust_8675,713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,,,,,,,,,,,,,,
cust_8676,714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.791,0.105,,,,,,,,,,,,,,
cust_8677,809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,31999.0,0.618,2691,42,0.5,0.073,,,,,,,,,,,,,,
cust_8678,789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,,,,,,,,,,,,,,
cust_8679,713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,,,,,,,,,,,,,,
cust_8680,715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,2391.0,1625,766.0,0.662,7649,101,0.603,0.68,,,,,,,,,,,,,,
cust_8681,812408058,Existing Customer,39,M,2,Unknown,Unknown,$120K +,Blue,34,2,2,2,34516.0,1082,33434.0,0.629,7845,92,0.533,0.031,,,,,,,,,,,,,,
cust_8682,787226508,Existing Customer,47,M,2,College,Single,$60K - $80K,Blue,41,2,3,3,20811.0,1302,19509.0,0.793,7192,82,0.708,0.063,,,,,,,,,,,,,,
cust_8683,713537733,Existing Customer,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2,2,3,34516.0,1426,33090.0,0.823,7582,95,0.696,0.041,,,,,,,,,,,,,,
cust_8684,715170183,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,36,2,1,3,3735.0,2113,1622.0,0.684,7059,82,0.577,0.566,,,,,,,,,,,,,,
cust_8685,717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,39,3,2,2,2275.0,2138,137.0,0.742,7768,83,0.729,0.94,,,,,,,,,,,,,,
cust_8686,713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,7350.0,1360,5990.0,0.744,7679,64,0.684,0.185,,,,,,,,,,,,,,
cust_8687,712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,7265,80,0.905,0.734,,,,,,,,,,,,,,
cust_8688,758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.186,,,,,,,,,,,,,,
cust_8689,715469583,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136.0,1250,886.0,0.74,7782,88,0.66,0.585,,,,,,,,,,,,,,
cust_8690,709235058,Existing Customer,46,M,4,College,Married,$40K - $60K,Silver,36,3,2,2,18956.0,1694,17262.0,0.702,8032,88,0.66,0.089,,,,,,,,,,,,,,
cust_8691,714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35,2,2,3,13445.0,1186,12259.0,0.56,7377,82,0.608,0.088,,,,,,,,,,,,,,
cust_8692,713299758,Existing Customer,53,M,1,High School,Single,Less than $40K,Blue,36,3,3,3,8979.0,1289,7690.0,0.651,7422,87,0.673,0.144,,,,,,,,,,,,,,
cust_8693,771912408,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21,,,,,,,,,,,,,,
cust_8694,721445658,Existing Customer,52,F,2,Post-Graduate,Single,Less than $40K,Blue,34,3,3,3,6265.0,1677,4588.0,0.769,8162,89,0.589,0.268,,,,,,,,,,,,,,
cust_8695,719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535,92,0.673,0.055,,,,,,,,,,,,,,
cust_8696,713697933,Existing Customer,47,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,2,34516.0,1264,33252.0,0.774,7827,77,0.54,0.037,,,,,,,,,,,,,,
cust_8697,712208658,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,33,1,2,1,13165.0,1255,11910.0,0.81,8126,95,0.667,0.095,,,,,,,,,,,,,,
cust_8698,708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115,,,,,,,,,,,,,,
cust_8699,709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218,,,,,,,,,,,,,,
cust_8700,715237683,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,44,1,1,3,4737.0,1649,3088.0,0.748,7802,88,0.492,0.348,,,,,,,,,,,,,,
cust_8701,712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,,,,,,,,,,,,,,
cust_8702,788931558,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32,1,2,2,2000.0,1739,261.0,0.821,7694,85,0.7,0.87,,,,,,,,,,,,,,
cust_8703,717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516.0,2098,32418.0,0.746,6932,87,0.526,0.061,,,,,,,,,,,,,,
cust_8704,713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,28,1,1,1,8798.0,1509,7289.0,0.845,8020,74,0.721,0.172,,,,,,,,,,,,,,
cust_8705,712405908,Existing Customer,50,M,2,High School,Unknown,$120K +,Blue,40,1,2,3,24670.0,1623,23047.0,0.791,7772,76,0.652,0.066,,,,,,,,,,,,,,
cust_8706,789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0,,,,,,,,,,,,,,
cust_8707,715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,,,,,,,,,,,,,,
cust_8708,717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,36,1,2,2,6139.0,1585,4554.0,0.713,7906,80,0.633,0.258,,,,,,,,,,,,,,
cust_8709,712266633,Existing Customer,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2,2,1,14800.0,1020,13780.0,0.896,8796,94,0.593,0.069,,,,,,,,,,,,,,
cust_8710,719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815.0,1699,8116.0,0.62,7962,89,0.561,0.173,,,,,,,,,,,,,,
cust_8711,780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,29,1,3,2,3919.0,2278,1641.0,0.672,7685,85,0.518,0.581,,,,,,,,,,,,,,
cust_8712,721468533,Existing Customer,59,M,1,Graduate,Single,Unknown,Blue,36,1,5,2,12265.0,1412,10853.0,0.643,7470,82,0.783,0.115,,,,,,,,,,,,,,
cust_8713,816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,42,2,3,1,3256.0,2035,1221.0,0.655,7075,89,0.648,0.625,,,,,,,,,,,,,,
cust_8714,720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126,,,,,,,,,,,,,,
cust_8715,711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219,86,0.564,0.047,,,,,,,,,,,,,,
cust_8716,771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,1,1,13197.0,0,13197.0,0.681,8424,84,0.787,0.0,,,,,,,,,,,,,,
cust_8717,708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,,,,,,,,,,,,,,
cust_8718,709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,31,1,1,2,23457.0,2517,20940.0,0.676,7370,96,0.627,0.107,,,,,,,,,,,,,,
cust_8719,788907033,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,26,1,3,1,5238.0,2077,3161.0,0.656,7321,73,0.659,0.397,,,,,,,,,,,,,,
cust_8720,711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,Blue,33,1,1,3,31560.0,1298,30262.0,0.681,7641,93,0.632,0.041,,,,,,,,,,,,,,
cust_8721,716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,2,2,3,6218.0,2517,3701.0,0.716,7689,84,0.68,0.405,,,,,,,,,,,,,,
cust_8722,812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver,42,1,2,2,34516.0,2019,32497.0,0.706,7774,95,0.583,0.058,,,,,,,,,,,,,,
cust_8723,715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054,,,,,,,,,,,,,,
cust_8724,718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue,40,2,1,3,2743.0,1705,1038.0,0.605,6993,97,0.54,0.622,,,,,,,,,,,,,,
cust_8725,709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,,,,,,,,,,,,,,
cust_8726,824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,49,1,2,3,9678.0,1710,7968.0,0.745,7682,90,0.579,0.177,,,,,,,,,,,,,,
cust_8727,719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062,,,,,,,,,,,,,,
cust_8728,717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,,,,,,,,,,,,,,
cust_8729,712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09,,,,,,,,,,,,,,
cust_8730,721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1,1,2,3107.0,1995,1112.0,0.668,7535,87,0.673,0.642,,,,,,,,,,,,,,
cust_8731,720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39,2,1,1,12214.0,2379,9835.0,0.769,8426,105,0.544,0.195,,,,,,,,,,,,,,
cust_8732,789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,45,2,2,3,23070.0,1701,21369.0,0.846,8070,81,0.688,0.074,,,,,,,,,,,,,,
